"Date","ASX200.Adjusted"
"2012-11-12",4379.7998046875
"2012-11-13",4388.39990234375
"2012-11-14",4349.2998046875
"2012-11-15",4336.7998046875
"2012-11-18",4361.39990234375
"2012-11-19",4385.7001953125
"2012-11-20",4369.5
"2012-11-21",4413.10009765625
"2012-11-22",4413
"2012-11-25",4424.2001953125
"2012-11-26",4456.7998046875
"2012-11-27",4447.2998046875
"2012-11-28",4477.7001953125
"2012-11-29",4506
"2012-12-02",4531.5
"2012-12-03",4503.60009765625
"2012-12-04",4520.39990234375
"2012-12-05",4509.2998046875
"2012-12-06",4551.7998046875
"2012-12-09",4557.89990234375
"2012-12-10",4576
"2012-12-11",4583.7998046875
"2012-12-12",4582.7998046875
"2012-12-13",4583.10009765625
"2012-12-16",4573.39990234375
"2012-12-17",4595.2001953125
"2012-12-18",4617.7998046875
"2012-12-19",4634.10009765625
"2012-12-20",4623.60009765625
"2012-12-23",4635.2001953125
"2012-12-26",4648
"2012-12-27",4671.2998046875
"2012-12-30",4649
"2013-01-01",4705.89990234375
"2013-01-02",4740.7001953125
"2013-01-03",4723.7998046875
"2013-01-06",4717.2998046875
"2013-01-07",4690.2998046875
"2013-01-08",4708.10009765625
"2013-01-09",4723
"2013-01-10",4709.5
"2013-01-13",4719.7001953125
"2013-01-14",4716.60009765625
"2013-01-15",4738.39990234375
"2013-01-16",4756.60009765625
"2013-01-17",4771.2001953125
"2013-01-20",4777.5
"2013-01-21",4779.10009765625
"2013-01-22",4787.7998046875
"2013-01-23",4810.2001953125
"2013-01-24",4835.2001953125
"2013-01-28",4889
"2013-01-29",4896.7001953125
"2013-01-30",4878.7998046875
"2013-01-31",4921.10009765625
"2013-02-03",4907.5
"2013-02-04",4882.7001953125
"2013-02-05",4921
"2013-02-06",4935.7001953125
"2013-02-07",4971.2998046875
"2013-02-10",4959.5
"2013-02-11",4959
"2013-02-12",5003.7001953125
"2013-02-13",5036.89990234375
"2013-02-14",5033.89990234375
"2013-02-17",5063.39990234375
"2013-02-18",5081.89990234375
"2013-02-19",5098.7001953125
"2013-02-20",4980.10009765625
"2013-02-21",5018.10009765625
"2013-02-24",5055.7998046875
"2013-02-25",5003.60009765625
"2013-02-26",5036.60009765625
"2013-02-27",5104.10009765625
"2013-02-28",5086.10009765625
"2013-03-03",5010.5
"2013-03-04",5075.39990234375
"2013-03-05",5116.7998046875
"2013-03-06",5109.2001953125
"2013-03-07",5123.39990234375
"2013-03-10",5146.89990234375
"2013-03-11",5117.89990234375
"2013-03-12",5092.39990234375
"2013-03-13",5032.2001953125
"2013-03-14",5120.2001953125
"2013-03-17",5015.39990234375
"2013-03-18",4987.39990234375
"2013-03-19",4967.39990234375
"2013-03-20",4959.39990234375
"2013-03-21",4967.2998046875
"2013-03-24",4990.2001953125
"2013-03-25",4950.2001953125
"2013-03-26",4995
"2013-03-27",4966.5
"2013-04-01",4985.5
"2013-04-02",4957.7001953125
"2013-04-03",4913.5
"2013-04-04",4891.39990234375
"2013-04-08",4905.5
"2013-04-09",4976.7998046875
"2013-04-10",4968
"2013-04-11",5007.10009765625
"2013-04-12",5013.5
"2013-04-15",4967.89990234375
"2013-04-16",4950.7998046875
"2013-04-17",5004.60009765625
"2013-04-18",4924.39990234375
"2013-04-19",4931.89990234375
"2013-04-22",4966.60009765625
"2013-04-23",5016.2001953125
"2013-04-24",5102.39990234375
"2013-04-26",5097.5
"2013-04-29",5125.7998046875
"2013-04-30",5191.2001953125
"2013-05-01",5166.2001953125
"2013-05-02",5130
"2013-05-03",5129.5
"2013-05-06",5156.2001953125
"2013-05-07",5143.7001953125
"2013-05-08",5199.7998046875
"2013-05-09",5198.39990234375
"2013-05-10",5206.10009765625
"2013-05-13",5210.2998046875
"2013-05-14",5221
"2013-05-15",5191.7001953125
"2013-05-16",5165.7001953125
"2013-05-17",5180.7998046875
"2013-05-20",5209
"2013-05-21",5180.10009765625
"2013-05-22",5165.39990234375
"2013-05-23",5062.39990234375
"2013-05-24",4983.5
"2013-05-27",4959.89990234375
"2013-05-28",4970.7001953125
"2013-05-29",4974.7001953125
"2013-05-30",4930.7001953125
"2013-05-31",4926.60009765625
"2013-06-03",4888.2998046875
"2013-06-04",4900.7998046875
"2013-06-05",4835.2001953125
"2013-06-06",4781.2001953125
"2013-06-07",4737.7001953125
"2013-06-11",4757.10009765625
"2013-06-12",4724.5
"2013-06-13",4695.7998046875
"2013-06-14",4791.7998046875
"2013-06-17",4825.89990234375
"2013-06-18",4814.39990234375
"2013-06-19",4861.39990234375
"2013-06-20",4758.39990234375
"2013-06-21",4738.7998046875
"2013-06-24",4669.10009765625
"2013-06-25",4656
"2013-06-26",4731.7001953125
"2013-06-27",4811.2998046875
"2013-06-28",4802.60009765625
"2013-07-01",4710.2998046875
"2013-07-02",4834
"2013-07-03",4744.10009765625
"2013-07-04",4794.7001953125
"2013-07-05",4841.7001953125
"2013-07-08",4809.5
"2013-07-09",4881.7001953125
"2013-07-10",4901.39990234375
"2013-07-11",4965.7001953125
"2013-07-12",4973.89990234375
"2013-07-15",4981.10009765625
"2013-07-16",4986
"2013-07-17",4981.7001953125
"2013-07-18",4993.39990234375
"2013-07-19",4972.10009765625
"2013-07-22",5001.89990234375
"2013-07-23",5017.10009765625
"2013-07-24",5035.10009765625
"2013-07-25",5035.60009765625
"2013-07-26",5042
"2013-07-29",5046.2998046875
"2013-07-30",5047.2001953125
"2013-07-31",5052
"2013-08-01",5061.5
"2013-08-02",5116.7998046875
"2013-08-05",5111.2998046875
"2013-08-06",5105.60009765625
"2013-08-07",5011.2998046875
"2013-08-08",5064.7998046875
"2013-08-09",5055.2001953125
"2013-08-12",5108.7001953125
"2013-08-13",5157.7001953125
"2013-08-14",5157.39990234375
"2013-08-15",5152.39990234375
"2013-08-16",5113.89990234375
"2013-08-19",5112.5
"2013-08-20",5078.2001953125
"2013-08-21",5100
"2013-08-22",5075.7001953125
"2013-08-23",5123.39990234375
"2013-08-26",5135.39990234375
"2013-08-27",5141.2001953125
"2013-08-28",5087.2001953125
"2013-08-29",5092.39990234375
"2013-08-30",5135
"2013-09-02",5188.2998046875
"2013-09-03",5196.60009765625
"2013-09-04",5161.60009765625
"2013-09-05",5142.5
"2013-09-06",5145
"2013-09-09",5181.5
"2013-09-10",5201.2001953125
"2013-09-11",5234.39990234375
"2013-09-12",5242.5
"2013-09-13",5219.60009765625
"2013-09-16",5248
"2013-09-17",5251.2001953125
"2013-09-18",5238.10009765625
"2013-09-19",5295.60009765625
"2013-09-20",5276.7001953125
"2013-09-23",5252.5
"2013-09-24",5234.2001953125
"2013-09-25",5275.89990234375
"2013-09-26",5294.5
"2013-09-27",5307.10009765625
"2013-09-30",5218.89990234375
"2013-10-01",5206.7998046875
"2013-10-02",5215.60009765625
"2013-10-03",5234.89990234375
"2013-10-04",5208
"2013-10-06",5161.10009765625
"2013-10-07",5149.39990234375
"2013-10-08",5153
"2013-10-09",5147.10009765625
"2013-10-10",5230.89990234375
"2013-10-13",5207.89990234375
"2013-10-14",5259.10009765625
"2013-10-15",5262.89990234375
"2013-10-16",5283.10009765625
"2013-10-17",5321.5
"2013-10-20",5351.7998046875
"2013-10-21",5373.10009765625
"2013-10-22",5356.10009765625
"2013-10-23",5372.89990234375
"2013-10-24",5386.2998046875
"2013-10-27",5441.39990234375
"2013-10-28",5415.5
"2013-10-29",5430.89990234375
"2013-10-30",5425.5
"2013-10-31",5411.10009765625
"2013-11-03",5390.5
"2013-11-04",5432
"2013-11-05",5433.7998046875
"2013-11-06",5422
"2013-11-07",5400.7001953125
"2013-11-10",5387.10009765625
"2013-11-11",5393.10009765625
"2013-11-12",5319.2001953125
"2013-11-13",5355.39990234375
"2013-11-14",5401.7001953125
"2013-11-17",5384.7001953125
"2013-11-18",5352.89990234375
"2013-11-19",5307.7001953125
"2013-11-20",5288.2998046875
"2013-11-21",5335.89990234375
"2013-11-24",5352.7998046875
"2013-11-25",5357
"2013-11-26",5332.89990234375
"2013-11-27",5334.2998046875
"2013-11-28",5320.10009765625
"2013-12-01",5279.5
"2013-12-02",5256.10009765625
"2013-12-03",5273.7998046875
"2013-12-04",5198
"2013-12-05",5186
"2013-12-08",5144.39990234375
"2013-12-09",5143.60009765625
"2013-12-10",5104.2998046875
"2013-12-11",5062.5
"2013-12-12",5098.39990234375
"2013-12-15",5089.60009765625
"2013-12-16",5103.2001953125
"2013-12-17",5096.10009765625
"2013-12-18",5202.2001953125
"2013-12-19",5265.2001953125
"2013-12-22",5291.89990234375
"2013-12-23",5327.2001953125
"2013-12-26",5324.10009765625
"2013-12-29",5356.7998046875
"2013-12-30",5352.2001953125
"2014-01-01",5367.89990234375
"2014-01-02",5350.10009765625
"2014-01-05",5324.89990234375
"2014-01-06",5317
"2014-01-07",5316
"2014-01-08",5324.39990234375
"2014-01-09",5312.39990234375
"2014-01-12",5292.10009765625
"2014-01-13",5212
"2014-01-14",5245.39990234375
"2014-01-15",5309.10009765625
"2014-01-16",5305.89990234375
"2014-01-19",5295
"2014-01-20",5331.5
"2014-01-21",5319.7998046875
"2014-01-22",5263
"2014-01-23",5240.89990234375
"2014-01-27",5175.10009765625
"2014-01-28",5229
"2014-01-29",5188.10009765625
"2014-01-30",5190
"2014-02-02",5187.89990234375
"2014-02-03",5097.10009765625
"2014-02-04",5070.2998046875
"2014-02-05",5131.39990234375
"2014-02-06",5166.5
"2014-02-09",5222.10009765625
"2014-02-10",5254.5
"2014-02-11",5310.10009765625
"2014-02-12",5308.10009765625
"2014-02-13",5356.2998046875
"2014-02-16",NA
"2014-02-17",5392.7998046875
"2014-02-18",5408.2001953125
"2014-02-19",5412.2998046875
"2014-02-20",5438.7001953125
"2014-02-23",5440.2001953125
"2014-02-24",5433.7998046875
"2014-02-25",5437
"2014-02-26",5411.39990234375
"2014-02-27",5404.7998046875
"2014-03-02",5384.2998046875
"2014-03-03",5400.2001953125
"2014-03-04",5446.2001953125
"2014-03-05",5445.89990234375
"2014-03-06",5462.2998046875
"2014-03-09",5411.5
"2014-03-10",5413.7998046875
"2014-03-11",5384.2001953125
"2014-03-12",5412.60009765625
"2014-03-13",5329.39990234375
"2014-03-16",5317.60009765625
"2014-03-17",5344.60009765625
"2014-03-18",5355.60009765625
"2014-03-19",5294
"2014-03-20",5338.10009765625
"2014-03-23",5346.89990234375
"2014-03-24",5336.60009765625
"2014-03-25",5376.7998046875
"2014-03-26",5350.10009765625
"2014-03-27",5366.89990234375
"2014-03-30",5394.7998046875
"2014-03-31",5389.2001953125
"2014-04-01",5403.2998046875
"2014-04-02",5409.89990234375
"2014-04-03",5422.7998046875
"2014-04-07",5413.7001953125
"2014-04-08",5410.60009765625
"2014-04-09",5463.7998046875
"2014-04-10",5480.7998046875
"2014-04-11",5428.60009765625
"2014-04-14",5358.89990234375
"2014-04-15",5388.2001953125
"2014-04-16",5420.2998046875
"2014-04-17",5454.2001953125
"2014-04-22",5479.2998046875
"2014-04-23",5517.7998046875
"2014-04-24",5531
"2014-04-28",5536.10009765625
"2014-04-29",5486.60009765625
"2014-04-30",5489.10009765625
"2014-05-01",5448.7998046875
"2014-05-02",5458.10009765625
"2014-05-05",5462.2001953125
"2014-05-06",5481.39990234375
"2014-05-07",5435.7998046875
"2014-05-08",5476.7998046875
"2014-05-09",5460.7998046875
"2014-05-12",5448.39990234375
"2014-05-13",5498.2001953125
"2014-05-14",5496.5
"2014-05-15",5510.7998046875
"2014-05-16",5479
"2014-05-19",5409
"2014-05-20",5420.39990234375
"2014-05-21",5424.60009765625
"2014-05-22",5479.89990234375
"2014-05-23",5492.7998046875
"2014-05-26",5512.7998046875
"2014-05-27",5511.7001953125
"2014-05-28",5527.2001953125
"2014-05-29",5519.5
"2014-05-30",5492.5
"2014-06-02",5518.5
"2014-06-03",5479.7001953125
"2014-06-04",5444.7998046875
"2014-06-05",5436.89990234375
"2014-06-06",5464
"2014-06-10",5469.7001953125
"2014-06-11",5454
"2014-06-12",5428.7998046875
"2014-06-13",5405.10009765625
"2014-06-16",5412.2998046875
"2014-06-17",5400.7001953125
"2014-06-18",5382.7001953125
"2014-06-19",5468.2001953125
"2014-06-20",5419.5
"2014-06-23",5453.2998046875
"2014-06-24",5432.7998046875
"2014-06-25",5402
"2014-06-26",5464.2998046875
"2014-06-27",5445.10009765625
"2014-06-30",5395.7001953125
"2014-07-01",5375.89990234375
"2014-07-02",5455.39990234375
"2014-07-03",5491.2001953125
"2014-07-04",5525
"2014-07-07",5518.89990234375
"2014-07-08",5510.89990234375
"2014-07-09",5452.5
"2014-07-10",5464.39990234375
"2014-07-11",5486.7998046875
"2014-07-14",5511.39990234375
"2014-07-15",5511.2998046875
"2014-07-16",5518.89990234375
"2014-07-17",5522.39990234375
"2014-07-18",5531.7001953125
"2014-07-21",5539.89990234375
"2014-07-22",5543.2998046875
"2014-07-23",5576.7001953125
"2014-07-24",5587.7998046875
"2014-07-25",5583.5
"2014-07-28",5577.39990234375
"2014-07-29",5588.39990234375
"2014-07-30",5622.89990234375
"2014-07-31",5632.89990234375
"2014-08-01",5556.39990234375
"2014-08-04",5540.89990234375
"2014-08-05",5518.60009765625
"2014-08-06",5512
"2014-08-07",5509
"2014-08-08",5435.2998046875
"2014-08-11",5457
"2014-08-12",5530.2998046875
"2014-08-13",5514.7001953125
"2014-08-14",5548.5
"2014-08-15",5566.5
"2014-08-18",5587.10009765625
"2014-08-19",5623.7998046875
"2014-08-20",5634.60009765625
"2014-08-21",5638.89990234375
"2014-08-22",5645.60009765625
"2014-08-25",5634.89990234375
"2014-08-26",5637.60009765625
"2014-08-27",5651.2001953125
"2014-08-28",5624.39990234375
"2014-08-29",5625.89990234375
"2014-09-01",5629.7998046875
"2014-09-02",5658.5
"2014-09-03",5656.10009765625
"2014-09-04",5631.2998046875
"2014-09-05",5598.7001953125
"2014-09-08",5577
"2014-09-09",5607.89990234375
"2014-09-10",5574.2998046875
"2014-09-11",5546.10009765625
"2014-09-12",5531.10009765625
"2014-09-15",5473.5
"2014-09-16",5445.39990234375
"2014-09-17",5407.2998046875
"2014-09-18",5415.7998046875
"2014-09-19",5433.10009765625
"2014-09-22",5363
"2014-09-23",5415.7001953125
"2014-09-24",5375.7998046875
"2014-09-25",5382.2001953125
"2014-09-26",5313.39990234375
"2014-09-29",5264.2001953125
"2014-09-30",5292.7998046875
"2014-10-01",5334.10009765625
"2014-10-02",5297.7001953125
"2014-10-03",5318.2001953125
"2014-10-05",5292.89990234375
"2014-10-06",5284.2001953125
"2014-10-07",5241.2998046875
"2014-10-08",5296.7001953125
"2014-10-09",5188.2998046875
"2014-10-12",5155.5
"2014-10-13",5207.39990234375
"2014-10-14",5245.60009765625
"2014-10-15",5254.89990234375
"2014-10-16",5271.7001953125
"2014-10-19",5319.39990234375
"2014-10-20",5325
"2014-10-21",5385.89990234375
"2014-10-22",5383.10009765625
"2014-10-23",5412.2001953125
"2014-10-26",5459
"2014-10-27",5452.60009765625
"2014-10-28",5447.7001953125
"2014-10-29",5476.2001953125
"2014-10-30",5526.60009765625
"2014-11-02",5506.89990234375
"2014-11-03",5519.89990234375
"2014-11-04",5517.89990234375
"2014-11-05",5506.10009765625
"2014-11-06",5549.10009765625
"2014-11-09",5524
"2014-11-10",5517.10009765625
"2014-11-11",5463.10009765625
"2014-11-12",5442.7001953125
"2014-11-13",5454.2998046875
"2014-11-16",5412.5
"2014-11-17",5399.7001953125
"2014-11-18",5368.7998046875
"2014-11-19",5316.2001953125
"2014-11-20",5304.2998046875
"2014-11-23",5361.7998046875
"2014-11-24",5334.7998046875
"2014-11-25",5396.2001953125
"2014-11-26",5332.39990234375
"2014-11-27",5313
"2014-11-30",5207.7001953125
"2014-12-01",5281.2998046875
"2014-12-02",5321.7998046875
"2014-12-03",5368.7998046875
"2014-12-04",5335.2998046875
"2014-12-07",5338.60009765625
"2014-12-08",5282.7001953125
"2014-12-09",5259
"2014-12-10",5231
"2014-12-11",5219.60009765625
"2014-12-14",5186.10009765625
"2014-12-15",5152.2998046875
"2014-12-16",5161.89990234375
"2014-12-17",5210.7998046875
"2014-12-18",5338.60009765625
"2014-12-21",5442
"2014-12-22",5380.89990234375
"2014-12-23",5394.5
"2014-12-28",5473.7998046875
"2014-12-29",5416.60009765625
"2014-12-30",5411
"2015-01-01",5435.89990234375
"2015-01-04",5450.2998046875
"2015-01-05",5364.7998046875
"2015-01-06",5353.60009765625
"2015-01-07",5381.5
"2015-01-08",5465.60009765625
"2015-01-11",5422.7001953125
"2015-01-12",5404.7001953125
"2015-01-13",5353.60009765625
"2015-01-14",5331.39990234375
"2015-01-15",5299.2001953125
"2015-01-18",5309.10009765625
"2015-01-19",5307.7001953125
"2015-01-20",5393.39990234375
"2015-01-21",5419.89990234375
"2015-01-22",5501.7998046875
"2015-01-26",5547.2001953125
"2015-01-27",5552.7998046875
"2015-01-28",5569.5
"2015-01-29",5588.2998046875
"2015-02-01",5625.2998046875
"2015-02-02",5707.39990234375
"2015-02-03",5777.2998046875
"2015-02-04",5811
"2015-02-05",5820.2001953125
"2015-02-08",5814.89990234375
"2015-02-09",5800.60009765625
"2015-02-10",5769.10009765625
"2015-02-11",5743.60009765625
"2015-02-12",5877.5
"2015-02-15",5888.7001953125
"2015-02-16",5858.2001953125
"2015-02-17",5915.7001953125
"2015-02-18",5904.2001953125
"2015-02-19",5881.5
"2015-02-22",5908
"2015-02-23",5927
"2015-02-24",5944.89990234375
"2015-02-25",5908.5
"2015-02-26",5928.7998046875
"2015-03-01",5958.89990234375
"2015-03-02",5933.89990234375
"2015-03-03",5901.60009765625
"2015-03-04",5904.2001953125
"2015-03-05",5898.89990234375
"2015-03-08",5821.2998046875
"2015-03-09",5824.2001953125
"2015-03-10",5793.2001953125
"2015-03-11",5850.2001953125
"2015-03-12",5814.5
"2015-03-15",5797.7001953125
"2015-03-16",5842.10009765625
"2015-03-17",5842.2998046875
"2015-03-18",5950.7998046875
"2015-03-19",5975.5
"2015-03-22",5956.10009765625
"2015-03-23",5969.10009765625
"2015-03-24",5973.2998046875
"2015-03-25",5879.10009765625
"2015-03-26",5919.89990234375
"2015-03-29",5846.10009765625
"2015-03-30",5891.5
"2015-03-31",5860.7998046875
"2015-04-01",5898.60009765625
"2015-04-07",5926
"2015-04-08",5960.7001953125
"2015-04-09",5932.2001953125
"2015-04-10",5968.39990234375
"2015-04-13",5960.2998046875
"2015-04-14",5946.60009765625
"2015-04-15",5908.39990234375
"2015-04-16",5947.5
"2015-04-17",5877.89990234375
"2015-04-20",5833.10009765625
"2015-04-21",5872.2998046875
"2015-04-22",5837.5
"2015-04-23",5844.7998046875
"2015-04-24",5933.2998046875
"2015-04-27",5982.7001953125
"2015-04-28",5948.5
"2015-04-29",5838.60009765625
"2015-04-30",5790
"2015-05-01",5814.39990234375
"2015-05-04",5827.5
"2015-05-05",5826.5
"2015-05-06",5692.2001953125
"2015-05-07",5645.7001953125
"2015-05-08",5634.60009765625
"2015-05-11",5625.2001953125
"2015-05-12",5674.7001953125
"2015-05-13",5715.10009765625
"2015-05-14",5696.60009765625
"2015-05-15",5735.5
"2015-05-18",5659.2001953125
"2015-05-19",5615.5
"2015-05-20",5610.2998046875
"2015-05-21",5662.2998046875
"2015-05-22",5664.7001953125
"2015-05-25",5721.5
"2015-05-26",5773.39990234375
"2015-05-27",5725.2998046875
"2015-05-28",5713.10009765625
"2015-05-29",5777.2001953125
"2015-06-01",5735.39990234375
"2015-06-02",5636
"2015-06-03",5583.60009765625
"2015-06-04",5504.2998046875
"2015-06-05",5498.5
"2015-06-09",5471.2998046875
"2015-06-10",5478.60009765625
"2015-06-11",5556.7001953125
"2015-06-12",5545.2998046875
"2015-06-15",5538.7998046875
"2015-06-16",5535.7998046875
"2015-06-17",5595.39990234375
"2015-06-18",5524.89990234375
"2015-06-19",5597
"2015-06-22",5610.2001953125
"2015-06-23",5684.2998046875
"2015-06-24",5686.7998046875
"2015-06-25",5632.7001953125
"2015-06-26",5545.89990234375
"2015-06-29",5422.5
"2015-06-30",5459
"2015-07-01",5515.7001953125
"2015-07-02",5599.7998046875
"2015-07-03",5538.2998046875
"2015-07-06",5475
"2015-07-07",5581.39990234375
"2015-07-08",5469.5
"2015-07-09",5471
"2015-07-10",5492
"2015-07-13",5473.2001953125
"2015-07-14",5577.39990234375
"2015-07-15",5636.2001953125
"2015-07-16",5669.60009765625
"2015-07-17",5670.10009765625
"2015-07-20",5686.89990234375
"2015-07-21",5706.7001953125
"2015-07-22",5614.60009765625
"2015-07-23",5590.2998046875
"2015-07-24",5566.10009765625
"2015-07-27",5589.89990234375
"2015-07-28",5584.7001953125
"2015-07-29",5624.2001953125
"2015-07-30",5669.5
"2015-07-31",5699.2001953125
"2015-08-03",5679.2998046875
"2015-08-04",5697.89990234375
"2015-08-05",5674
"2015-08-06",5610.10009765625
"2015-08-07",5474.7998046875
"2015-08-10",5509.2001953125
"2015-08-11",5473.2001953125
"2015-08-12",5382.10009765625
"2015-08-13",5387.89990234375
"2015-08-14",5356.5
"2015-08-17",5367.7001953125
"2015-08-18",5303.10009765625
"2015-08-19",5380.2001953125
"2015-08-20",5288.60009765625
"2015-08-21",5214.60009765625
"2015-08-24",5001.2998046875
"2015-08-25",5137.2998046875
"2015-08-26",5172.7998046875
"2015-08-27",5233.2998046875
"2015-08-28",5263.60009765625
"2015-08-31",5207
"2015-09-01",5096.39990234375
"2015-09-02",5101.5
"2015-09-03",5027.7998046875
"2015-09-04",5040.60009765625
"2015-09-07",5030.39990234375
"2015-09-08",5115.2001953125
"2015-09-09",5221.10009765625
"2015-09-10",5095
"2015-09-11",5071.10009765625
"2015-09-14",5096.5
"2015-09-15",5018.39990234375
"2015-09-16",5098.89990234375
"2015-09-17",5146.7998046875
"2015-09-18",5170.5
"2015-09-21",5066.2001953125
"2015-09-22",5103.60009765625
"2015-09-23",4998.10009765625
"2015-09-24",5071.7001953125
"2015-09-25",5042.10009765625
"2015-09-28",5113.5
"2015-09-29",4918.39990234375
"2015-09-30",5021.60009765625
"2015-10-01",5112.10009765625
"2015-10-02",5052
"2015-10-04",5150.5
"2015-10-05",5167.39990234375
"2015-10-06",5197.89990234375
"2015-10-07",5210.39990234375
"2015-10-08",5279.7001953125
"2015-10-11",5232.89990234375
"2015-10-12",5202.89990234375
"2015-10-13",5197.2998046875
"2015-10-14",5230
"2015-10-15",5268.2001953125
"2015-10-18",5269.7001953125
"2015-10-19",5235.60009765625
"2015-10-20",5248.2998046875
"2015-10-21",5263.7998046875
"2015-10-22",5351.60009765625
"2015-10-25",5348
"2015-10-26",5346.2001953125
"2015-10-27",5335.2001953125
"2015-10-28",5266.89990234375
"2015-10-29",5239.39990234375
"2015-11-01",5165.7998046875
"2015-11-02",5239.2001953125
"2015-11-03",5242.2998046875
"2015-11-04",5193
"2015-11-05",5215
"2015-11-08",5119.5
"2015-11-09",5099.2001953125
"2015-11-10",5122.60009765625
"2015-11-11",5125.7001953125
"2015-11-12",5051.2998046875
"2015-11-15",5003.7998046875
"2015-11-16",5118.2001953125
"2015-11-17",5133.10009765625
"2015-11-18",5242.60009765625
"2015-11-19",5256.10009765625
"2015-11-22",5276.39990234375
"2015-11-23",5226.39990234375
"2015-11-24",5193.7001953125
"2015-11-25",5210.7001953125
"2015-11-26",5202.60009765625
"2015-11-29",5166.5
"2015-11-30",5266.10009765625
"2015-12-01",5258.2998046875
"2015-12-02",5227.7001953125
"2015-12-03",5151.60009765625
"2015-12-06",5155.7001953125
"2015-12-07",5108.60009765625
"2015-12-08",5080.5
"2015-12-09",5037.7001953125
"2015-12-10",5029.5
"2015-12-13",4928.60009765625
"2015-12-14",4909.60009765625
"2015-12-15",5028.39990234375
"2015-12-16",5102
"2015-12-17",5106.7001953125
"2015-12-20",5109
"2015-12-21",5116.7001953125
"2015-12-22",5141.7998046875
"2015-12-23",5207.60009765625
"2015-12-27",NA
"2015-12-28",5267.2998046875
"2015-12-29",5319.89990234375
"2015-12-30",5295.89990234375
"2016-01-03",5270.5
"2016-01-04",5184.39990234375
"2016-01-05",5123.10009765625
"2016-01-06",5010.2998046875
"2016-01-07",4990.7998046875
"2016-01-10",4932.2001953125
"2016-01-11",4925.10009765625
"2016-01-12",4987.39990234375
"2016-01-13",4909.39990234375
"2016-01-14",4892.7998046875
"2016-01-17",4858.7001953125
"2016-01-18",4903.10009765625
"2016-01-19",4841.5
"2016-01-20",4864
"2016-01-21",4916
"2016-01-24",5006.60009765625
"2016-01-26",4946.39990234375
"2016-01-27",4976.2001953125
"2016-01-28",5005.5
"2016-01-31",5043.60009765625
"2016-02-01",4993.2998046875
"2016-02-02",4876.7998046875
"2016-02-03",4980.39990234375
"2016-02-04",4976.2001953125
"2016-02-07",4975.39990234375
"2016-02-08",4832.10009765625
"2016-02-09",4775.7001953125
"2016-02-10",4821.10009765625
"2016-02-11",4765.2998046875
"2016-02-14",4843.5
"2016-02-15",4910
"2016-02-16",4882.10009765625
"2016-02-17",4992
"2016-02-18",4952.7998046875
"2016-02-21",5001.2001953125
"2016-02-22",4979.60009765625
"2016-02-23",4875
"2016-02-24",4881.2001953125
"2016-02-25",4880
"2016-02-28",4880.89990234375
"2016-02-29",4922.2998046875
"2016-03-01",5021.2001953125
"2016-03-02",5081.10009765625
"2016-03-03",5090
"2016-03-06",5142.7998046875
"2016-03-07",5108
"2016-03-08",5157.2001953125
"2016-03-09",5150.10009765625
"2016-03-10",5166.39990234375
"2016-03-13",5185.5
"2016-03-14",5111.39990234375
"2016-03-15",5119
"2016-03-16",5168.2001953125
"2016-03-17",5183.10009765625
"2016-03-20",5166.60009765625
"2016-03-21",5166.60009765625
"2016-03-22",5142.2998046875
"2016-03-23",5084.2001953125
"2016-03-28",5004.5
"2016-03-29",5010.2998046875
"2016-03-30",5082.7998046875
"2016-03-31",4999.39990234375
"2016-04-04",4995.2998046875
"2016-04-05",4924.39990234375
"2016-04-06",4945.89990234375
"2016-04-07",4964.10009765625
"2016-04-08",4937.60009765625
"2016-04-11",4931.5
"2016-04-12",4975.60009765625
"2016-04-13",5054.7001953125
"2016-04-14",5118.60009765625
"2016-04-15",5157.5
"2016-04-18",5137.10009765625
"2016-04-19",5188.7998046875
"2016-04-20",5216
"2016-04-21",5272.7001953125
"2016-04-22",5236.39990234375
"2016-04-26",5220.60009765625
"2016-04-27",5187.7001953125
"2016-04-28",5225.39990234375
"2016-04-29",5252.2001953125
"2016-05-02",5243
"2016-05-03",5353.7998046875
"2016-05-04",5271.10009765625
"2016-05-05",5279.10009765625
"2016-05-06",5292
"2016-05-09",5320.7001953125
"2016-05-10",5342.7998046875
"2016-05-11",5372.2998046875
"2016-05-12",5359.2998046875
"2016-05-13",5329
"2016-05-16",5358.89990234375
"2016-05-17",5395.89990234375
"2016-05-18",5356.2001953125
"2016-05-19",5323.2998046875
"2016-05-20",5351.2998046875
"2016-05-23",5318.89990234375
"2016-05-24",5295.60009765625
"2016-05-25",5372.5
"2016-05-26",5388.10009765625
"2016-05-27",5405.89990234375
"2016-05-30",5408
"2016-05-31",5378.60009765625
"2016-06-01",5323.2001953125
"2016-06-02",5278.89990234375
"2016-06-03",5318.89990234375
"2016-06-06",5360.39990234375
"2016-06-07",5371
"2016-06-08",5370
"2016-06-09",5361.89990234375
"2016-06-10",5312.60009765625
"2016-06-14",5203.2998046875
"2016-06-15",5147.10009765625
"2016-06-16",5146
"2016-06-17",5162.7001953125
"2016-06-20",5256.7998046875
"2016-06-21",5274.39990234375
"2016-06-22",5270.89990234375
"2016-06-23",5280.7001953125
"2016-06-24",5113.2001953125
"2016-06-27",5137.2001953125
"2016-06-28",5103.2998046875
"2016-06-29",5142.39990234375
"2016-06-30",5233.39990234375
"2016-07-01",5246.60009765625
"2016-07-04",5281.7998046875
"2016-07-05",5228
