,ret_asx
1209,0.3125299879762622
1210,0.20960556357731974
1211,-0.4385218189240092
1212,0.31227574865706487
1213,-0.285317210015279
1214,0.13737824146957678
1215,-0.40188054648719884
1216,0.15662451723290616
1217,0.1078777877847159
1218,-0.7657428930571086
1219,0.6308774647363791
1220,0.97501610549795
1221,0.9285354318302907
1222,0.06618396565372109
1223,0.33289822902702326
1224,0.19500247125741055
1225,0.8989067850031063
1226,0.14599939313022503
1227,0.1301744521233772
1228,-0.5531061359201672
1229,0.3447455969366686
1230,0.28378161124820167
1231,0.438413262790327
1232,-0.020711093373648737
1233,0.4675163796417081
1234,-0.28903749961166625
1235,0.17042630043562212
1236,0.09025853233470826
1237,-0.17543537615214433
1238,-1.0904384220266294
1239,0.9198730869867333
1240,0.4233003800758084
1241,0.557360819958852
1242,0.2021454940368983
1243,0.37505180901504787
1244,0.11453151362239566
1245,-0.8173110038395492
1246,1.08657534326273
1247,-0.06090040976634015
1248,0.278834147704643
1249,-0.583906203301332
1250,-0.7616468096353302
1251,-0.27747234181738634
1252,0.29799641344059324
1253,0.22547471114506834
1254,0.5538329697355238
1255,0.3861192437780048
1256,0.780379657545005
1257,0.3239922510038795
1258,0.13531218166562553
1259,0.5045644602994059
1260,0.46483263530827656
1261,-0.15884807696338044
1262,0.5622702363639931
1263,0.0
1264,0.0
1265,-0.16067834035453643
1266,0.3161619204535171
1267,-0.10609598644961693
1268,0.1973068219466967
1269,-0.47419687060710203
1270,-0.2354604394202653
1271,0.8229290965719116
1272,0.2875354061368185
1273,-0.05400243666571214
1274,-0.05649074506433038
1275,-0.02211089468460159
1276,-0.19431330901227284
1277,0.37598630488151485
1278,-0.3661408585458048
1279,-0.23167886119175307
1280,-0.41045720549135467
1281,0.19554462200073175
1282,0.022256889080374265
1283,0.2740469472847451
1284,1.2203712614429207
1285,-0.16576784840243164
1286,0.2047209567727748
1287,0.4954567664102072
1288,0.42547167714026557
1289,0.14463759440008772
1290,0.2526134914068834
1291,0.6657661225618838
1292,-0.2509351575438856
1293,-0.1676406139392128
1294,0.06708529513588246
1295,-0.014374974328923429
1296,-0.5790059872143871
1297,-0.13020835172987688
1298,0.16634465656952813
1299,0.3654394674178718
1300,-0.0792222522077779
1301,0.11042266885699092
1302,-0.3581182851560172
1303,-0.8244134786002277
1304,-0.5428450838206089
1305,0.8167898693683284
1306,1.0188761483615139
1307,0.28955589539236826
1308,0.15758796378122497
1309,0.3263236069235731
1310,0.36079859816915416
1311,0.4255929348136789
1312,0.10611582011961218
1313,-0.025931328164929823
1314,-0.6219453033791567
1315,-0.27793766977932677
1316,0.7040242417394538
1317,-0.19151663279153297
1318,0.4486536236759875
1319,-0.28312590346626365
1320,0.393803381356328
1321,0.4063138626699825
1322,-0.7670468605024183
1323,-1.4992071704861942
1324,-0.8281996385067103
1325,-0.9912570156975775
1326,-0.009770632473227181
1327,0.3558773762049938
1328,0.6910710290785715
1329,-0.42377564183198047
1330,0.2811056488809527
1331,-0.3272214648688987
1332,0.21584163641552578
1333,0.9091786356055565
1334,-0.7929543954753981
1335,0.22719904953198977
1336,-0.16914344977365658
1337,-1.2826761441978363
1338,-1.6797568873215596
1339,-1.3770524189574473
1340,1.5487879435566398
1341,0.03481306074277768
1342,-0.2165171084763884
1343,0.5019939794371098
1344,-0.156291941008746
1345,-0.21872178463375747
1346,-0.1842926891681529
1347,-0.7104684488062674
1348,0.7029886391917373
1349,-0.6251895849821665
1350,-0.9882337830385168
1351,0.22775593855755005
1352,0.6851917547162856
1353,0.39836951759824046
1354,-0.17518837439869372
1355,0.33758894174837906
1356,0.577502702639876
1357,-0.41785422538254124
1358,-1.1708111258583287
1359,-0.2752537117903131
1360,0.8310297133629518
1361,1.4193465364906288
1362,-0.07914990030943869
1363,0.884403186344862
1364,0.6064193313964239
1365,-0.26607532300140235
1366,0.051314188120521464
1367,0.5651922954717392
1368,0.39520224003233295
1369,-0.6384285173940185
1370,1.0031317626440384
1371,0.7900717239680333
1372,0.31761891311266055
1373,0.09532889187138238
1374,0.18087723451873927
1375,0.33944141992154897
1376,-0.13990925608471372
1377,0.18256214120651038
1378,0.16802818875536474
1379,0.41768955563110666
1380,0.3831061308845918
1381,1.15220844665469
1382,-0.15317363415974228
1383,-0.12782227184366945
1384,-0.5176088803432677
1385,-0.1871827258153047
1386,-0.5707209358396526
1387,-0.339748860359812
1388,0.9315430660238988
1389,-0.1827979806870772
1390,0.3395589001138788
1391,-0.11461626938160663
1392,0.2174249424543362
1393,0.46366808427489303
1394,-0.6225977586650444
1395,-0.9660344058364245
1396,-0.11342766545379135
1397,0.8218265589968965
1398,-0.04691421713935995
1399,0.4261035487942877
1400,0.3451805824264298
1401,-0.06288664690501378
1402,0.13968433933957414
1403,-0.5154733657613875
1404,0.5805994887422727
1405,0.9717349635753436
1406,0.6403267441937643
1407,0.1759953623384547
1408,0.038820348013324235
1409,0.1437114256860994
1410,-0.4340582249056979
1411,0.47963915666304757
1412,-0.24637975980450477
1413,0.16888203630998078
1414,-0.3723758871995386
1415,0.13036992422588156
1416,0.05712915025135601
1417,0.6966312076500003
1418,0.22434269971860488
1419,0.17640941442849112
1420,0.7787767311437932
1421,0.20158135269809918
1422,-0.2172813268812135
1423,0.48542591631708376
1424,-0.29948375551978046
1425,-0.5588779326792803
1426,0.4200173576068167
1427,0.8414317729792842
1428,-0.320560876746967
1429,-0.8621418900588651
1430,-0.49374803178405813
1431,0.6308458456411259
1432,-1.2588776997352724
1433,0.9462074223753447
1434,0.18456590472073486
1435,1.1381505973039552
1436,-0.535034804098089
1437,-0.40990286573361345
1438,0.14802742803308178
1439,0.6700940865856708
1440,-0.38140535908919304
1441,-0.1520699093791933
1442,0.08276842655678962
1443,0.5196967885133574
1444,0.5147837334570582
1445,-0.09742704622333065
1446,0.8756647144787522
1447,-0.05052868328849769
1448,0.6482600526837246
1449,-0.6240919079290919
1450,0.2040858910293153
1451,0.015337557131900326
1452,1.2307780908017207
1453,0.22275488195688808
1454,-0.034571290760077034
1455,0.9484676667446124
1456,-0.6550077369464447
1457,0.025845728495532683
1458,0.025849565349744807
1459,-2.179230835876922
1460,-2.1400513607401805
1461,-0.15076021048443522
1462,0.6397543481936552
1463,-0.9058445022343875
1464,0.8857063773579199
1465,-0.8360394456836673
1466,-0.5635325607688202
1467,0.4348062026885202
1468,0.7653730605815312
1469,-1.8582464059795356
1470,0.06622822908273207
1471,-0.3613812346351608
1472,-0.16280710756610972
1473,0.768170429742554
1474,1.19084288342588
1475,-0.23432714201518934
1476,-1.1343134326244453
1477,1.7348121553931506
1478,0.33578110310248377
1479,-0.41205725361539436
1480,1.2798478069827368
1481,0.12841087010269092
1482,-0.15500445973302135
1483,0.9264431543728691
1484,-0.6255092094479053
1485,0.3881037989691194
1486,0.671193776074297
1487,0.7427065132155519
1488,-0.11289477459701658
1489,0.3881036879386457
1490,0.17296927257017813
1491,0.9032125039258432
1492,-0.3624531181687374
1493,-0.6747887035405853
1494,-0.13636680910771304
1495,0.7703154406252466
1496,-0.07525992220696054
1497,0.3543019283096527
1498,-0.5653273278717563
1499,-0.09058197692741743
1500,-1.1872152729603513
1501,0.9431140764828427
1502,0.023790781886390278
1503,-0.1861372648622961
1504,0.1709954512961076
1505,-0.9976262188384766
1506,0.04586317403543205
1507,0.6919045158955583
1508,-0.5391861021735167
1509,0.6691997746722578
1510,0.2163145235799746
1511,0.34728834451733803
1512,0.24517513331936414
1513,0.3623598822112939
1514,0.9775998335195268
1515,-0.22067462010575412
1516,0.4218201501279495
1517,0.588402391088394
1518,0.3547385080512555
1519,-0.1908598142154716
1520,0.26416976146901305
1521,0.923275018049452
1522,-0.13700665159497305
1523,-0.4706009219628271
1524,0.8396927922008857
1525,-0.30678916265891587
1526,0.44330150266400636
1527,-0.024810239145267587
1528,-0.004128908147116306
1529,-0.00620882583284299
1530,0.6122192853210251
1531,-1.640981509796191
1532,1.1217633800695737
1533,0.27848563730490383
1534,-0.8751890484736791
1535,0.26356431034049166
1536,0.7557199511246893
1537,1.1839762070957605
1538,0.48871295566961237
1539,-0.27954651421424614
1540,0.5482367464196614
1541,-1.0464736056171375
1542,-0.43519347013489806
1543,0.6490275917782284
1544,-0.20772220711116063
1545,-1.520035869953773
1546,0.9517055108588579
1547,-0.1251417749582373
1548,-1.122979036881766
1549,0.9730194878194709
1550,-0.6021173487379627
1551,-0.2982707003994278
1552,-0.43033578832432084
1553,0.7389472156861032
1554,0.8976260467276731
1555,0.15564723755527865
1556,0.5408231417696641
1557,-0.4038161988479061
1558,0.6254198193484939
1559,-0.056885308307208504
1560,-1.4470254786541403
1561,1.090794616839652
1562,-0.10813391366362168
1563,0.1101751192315703
1564,-0.4947004403833333
1565,-0.1374018729672244
1566,0.43819106004825414
1567,-0.12879745583198599
1568,1.2846429012741467
1569,-0.3864953336492505
1570,0.28546072682207324
1571,0.6368312888751504
1572,-0.12462225160376761
1573,0.5756016483868365
1574,-0.18215319593739565
1575,0.4417950413252214
1576,0.4358760367981773
1577,0.09528740056943263
1578,0.947855659366148
1579,-0.045219493606651895
1580,0.09237533753800875
1581,0.48013418384762474
1582,0.2869816611768883
1583,0.9854360694310671
1584,-0.34806184225182335
1585,0.8582915893610377
1586,0.6107659810409061
1587,-0.11459349430840149
1588,-0.778887772951542
1589,0.7903548994230292
1590,-0.9561145629550794
1591,-0.1544491242473356
1592,1.3986759540362215
1593,0.6703049961233276
1594,-0.13256573658413373
1595,-0.5091642934518248
1596,0.3745231464373333
1597,1.0833434371145145
1598,-0.5081215932353444
1599,-0.7841765844993631
1600,0.9764316893766889
1601,-0.7048700169422162
1602,0.007583531000321386
1603,-1.6133988179184655
1604,1.2695810277536523
1605,1.296879969998166
1606,0.03379978474029599
1607,0.49448294472220766
1608,0.229544726717279
1609,-0.6545749947608925
1610,-1.8062496717529797
1611,-0.31957536287681165
1612,0.0019185168461888225
1613,-1.9000687166851549
1614,-0.3600697197860825
1615,-1.3837997236992194
1616,-0.3384906694682499
1617,0.4755595815279179
1618,-1.2162592514034287
1619,1.5333611953916915
1620,1.0980865142133922
1621,-0.08027680967295225
1622,-2.05208902769769
1623,1.1707178945712826
1624,0.3274894358296976
1625,0.8394472050985868
1626,-1.6522446645829802
1627,-0.21070409229295706
1628,-2.382139730359789
1629,1.1911132906915256
1630,-2.592728509656439
1631,0.24561975471115716
1632,0.38887741255138053
1633,2.0186238958148195
1634,-1.3738499677096172
1635,-0.8153670758154874
1636,1.1758466233125375
1637,1.8510635591534097
1638,-0.9202407371525112
1639,0.002016085906930698
1640,0.6864641204348487
1641,-1.0537075298316267
1642,1.0136931256754522
1643,1.523193875926232
1644,0.3600262157592127
1645,0.2451726658605935
1646,-0.15292296138227357
1647,0.4580500318571268
1648,0.2925233290605789
1649,0.14594140193651128
1650,-0.6946293174227236
1651,0.4122835086157295
1652,-0.8557799282835177
1653,-2.358153940026142
1654,-0.19954859934756541
1655,-0.6660359784961045
1656,-0.4723364699456667
1657,1.9482034318663466
1658,-0.7210946470562973
1659,-0.5295655693231538
1660,1.1685671345267323
1661,-1.142219013162027
1662,1.450211152687686
1663,-0.9933757235547347
1664,0.5571084440477492
1665,-0.09431231633438841
1666,-1.0047660526110391
1667,1.3294585980506923
1668,-0.8318626562283882
1669,0.11493779358229261
1670,1.2617074522369265
1671,-1.2576728018718342
1672,-0.17750134792233752
1673,-0.08078849692534362
1674,0.4455349212575399
1675,-0.7126049430620895
1676,0.5233425618177634
1677,1.8767146631377685
1678,-0.06726885570031982
1679,0.21945417708302273
1680,0.24852765888230266
1681,0.12008879476379519
1682,-1.8768984978015268
1683,0.7151935976414947
1684,0.011944856375833979
1685,0.8601075851382589
1686,-0.005925918790161688
1687,0.9447485795339716
1688,-0.3583808915331943
1689,0.6277969972796171
1690,0.4163492022646764
1691,-0.7170502123072353
1692,-0.09977226310660114
1693,-0.20378944301775448
1694,-1.4282673398302137
1695,-1.0319698430814483
1696,0.8567307406380564
1697,1.054764259748353
1698,-0.6728168939133639
1699,0.7201373146454415
1700,-0.31590613495549036
1701,-1.1595966127117663
1702,-0.05203109221803004
1703,-0.25452623509281125
1704,0.06218184412194461
1705,0.06616532085246263
1706,2.055058926310771
1707,0.40559483516915407
1708,0.7830229978607051
1709,0.47807980933605165
1710,0.10614585835746482
1711,-0.8056518715076066
1712,1.478498450732424
1713,0.026827406770202344
1714,-0.4145977463961614
1715,0.9475840513074374
1716,0.6494830234974103
1717,-0.44392899818035403
1718,0.580131263589756
1719,0.3961895570053997
1720,-0.5607898888008833
1721,0.6022084483820578
1722,-0.5264981851196282
1723,0.9434495024605027
1724,-0.03561571260810581
1725,-0.3079622773340063
1726,0.6598278265247615
1727,0.6963422407613606
1728,-0.5805675812007749
1729,0.7603733028405557
1730,-0.27819525484051866
1731,0.5925504445883689
1732,0.28760201595972035
1733,0.22250811485520217
1734,0.868719841920651
1735,-0.5917375172224126
1736,-0.5547339728614986
1737,0.1417340155375868
1738,-0.33717441832123995
1739,0.316937713477472
1740,-0.10492284451579792
1741,-0.6893038092101733
1742,0.5012837910667756
1743,-1.81161883062817
1744,0.6666460025037679
1745,1.6235571175425179
1746,0.38853680169541605
1747,-0.24357513416077836
1748,-0.02567262032737716
1749,-1.2531957600483423
1750,1.2605301876982722
1751,0.5395679999157466
1752,-0.9935956226083675
1753,-0.05528527440645803
1754,0.029491082850974237
1755,0.7380820528172904
1756,-0.027442621242634857
1757,-0.7235435224323794
1758,0.8058488035649347
1759,0.07127470515175816
1760,0.26638154134293046
1761,1.5351101110166354
1762,0.04125765295999173
1763,0.2883541350387375
1764,-0.5703402383826273
1765,0.8614265827247891
1766,-0.4342631025817667
1767,0.3611308801723112
1768,0.702418640445579
1769,0.30609124261378184
1770,0.16592361401741584
1771,0.0052961255409655905
1772,-0.3675097388709858
1773,-1.150074084100261
1774,-0.22945307843382778
1775,-1.2642393415177366
1776,1.5813990903016162
1777,-1.2384780616741864
1778,0.7938124776858402
1779,1.3192244711872192
1780,0.6187810562511942
1781,-0.007048476350846045
1782,-0.4823509451442831
1783,0.4647232764069642
1784,0.01234313716249602
1785,0.9386280669151148
1786,0.1465747151540242
1787,0.5876302182384663
1788,0.019067965845565027
1789,-0.16478326341164973
1790,0.9003871125417007
1791,-0.6749626084713967
1792,0.70248738188603
1793,0.2988238501346885
1794,-0.16132189715740708
1795,0.8278770910735034
1796,0.4978609838962811
1797,-0.005081736925482971
1798,0.46843575143729055
1799,-0.05231658384019511
1800,0.21078021401947922
1801,0.40177748019161186
1802,0.5404345884423734
1803,-0.6545808225887129
1804,0.6095214947311689
1805,-0.006676277302197775
1806,-0.6347698008760005
1807,1.0911769907774982
1808,0.31526923023950104
1809,0.13079202003378754
1810,-0.8340475358490806
1811,-2.7279844138554665
1812,-0.38306976187296726
1813,-0.41738207407746586
1814,-2.314867888614991
1815,2.0691428769756826
1816,0.9226510305630597
1817,-0.05151276085975098
1818,0.13559994568659306
1819,1.0374423948102063
1820,-0.4423280434112442
1821,-2.12123331005305
1822,1.9164201304175066
1823,-0.28573493628964997
1824,0.40014401244850006
1825,0.28799389249751783
1826,-0.25046135361641575
1827,1.5875010512493404
1828,-0.05711102985248573
1829,0.6430632664484293
1830,-0.4433335709659758
1831,-0.6898087257082963
1832,0.6344583634305678
1833,0.5704328473978393
1834,-1.3299083843879345
1835,1.6363591504044095
1836,1.383938529905393
1837,-0.3302056863415004
1838,1.241214318307371
1839,-0.026008544552702517
1840,0.11048764552192836
1841,-0.36441215900531176
1842,1.0037849819267919
1843,-0.1808788325368127
1844,0.8113749736370579
1845,-1.1578875483174045
1846,0.6853865475095589
1847,0.025773523388394892
1848,-0.3371689262907651
1849,0.3870847587316817
1850,-0.9802905499912029
1851,0.2338103005392611
1852,-0.32814395553852904
1853,1.484266609489815
1854,0.1265675456480153
1855,0.9449861913976676
1856,0.48732423596682395
1857,-0.4952548904521237
1858,0.5788697888819527
1859,0.22840950346907363
1860,-0.9183745458615888
1861,0.7546042580292678
1862,-0.8531014298258199
1863,0.05402759216437403
1864,1.126346644720222
1865,-0.8423810343371585
1866,0.8910676787749594
1867,-0.4753026114933334
1868,0.25682102511410676
1869,-1.2030981864812773
1870,-0.419734147035733
1871,-0.022390914771008852
1872,1.0533981616486443
1873,-1.1814514513089236
1874,1.1165307750644615
1875,0.316280804495328
1876,0.9334978336408284
1877,-0.3462964539924229
1878,-0.5303753773221231
1879,-0.41112626651287343
1880,-1.2660803187452885
1881,0.13470234315100527
1882,-0.9564658279748173
1883,1.2940325962036425
1884,0.5193099583898686
1885,0.7849896101346232
1886,0.4498505136526276
1887,0.390009070417463
1888,-0.15488081725241187
1889,-0.06891214265483114
1890,-0.8306943928619859
1891,-0.33548118556456785
1892,-1.991611349747302
1893,1.3076685628931273
1894,0.14831635727894366
1895,-0.18503614932026125
1896,0.5683719060108672
1897,-0.006348865510652502
1898,1.0062514514803667
1899,-0.17618748744556711
1900,0.7763709603693769
1901,-0.6127552628109711
1902,-0.5738338395856246
1903,0.60369501527191
1904,0.40775416256728647
1905,-0.13469012472331343
1906,0.012541418164779827
1907,-0.8260803535096173
1908,0.8668157188219894
1909,0.587220325157567
1910,-0.49015728646200074
1911,0.4979429626160936
1912,-1.2818648890991824
1913,-1.3017089906876222
1914,-2.8458999893668846
1915,0.4248782684701524
1916,0.5778256610032173
1917,-3.359741313951403
1918,1.1813006001959891
1919,0.15291864328599303
1920,-1.6883093382411118
1921,1.0886073910036487
1922,1.9163539096981097
1923,1.0565593213616609
1924,-3.794996545545537
1925,1.265544645735872
1926,-0.7815458997539437
1927,-3.008868455566116
1928,-1.3305122577371264
1929,-0.7116217159975236
1930,4.509711291482077
1931,0.9528641913847835
1932,0.2601231671388149
1933,2.543565123695224
1934,-1.1626360803974833
1935,1.5757627231607785
1936,-0.14400181471554419
1937,-1.2381436768423626
1938,0.5672159881921601
1939,1.812331646745946
1940,0.321221409690331
1941,0.41399356628204487
1942,-0.4874111174649087
1943,-0.18699822657328724
1944,0.43737044448555196
1945,-1.398619487362751
1946,0.7129807857760184
1947,-0.24406626786337426
1948,0.16545463218431422
1949,1.2155733390757817
1950,-0.5628785777535228
1951,-1.266071725371809
1952,2.6076114699016273
1953,0.5898164017622776
1954,-0.5615042309344176
1955,1.4614543121091117
1956,0.487070428309444
1957,-0.024684484841941412
1958,0.871009697440428
1959,0.45322729598495926
1960,-0.06243931779597034
1961,1.4549956660502517
1962,0.0015029791061493825
1963,-1.4077619983803302
1964,0.5845616969475387
1965,0.7375751353425386
1966,0.35253298470010463
1967,0.9019075866898874
1968,0.49740444494048575
1969,-0.34021688830812025
1970,-0.14679682075389167
1971,-0.6998762839501182
1972,-0.1779811009214427
1973,1.3028351824495132
1974,-0.9113969962921686
1975,-1.942305689132695
1976,1.2630298810773155
1977,-0.3986376461208252
1978,-0.15235430069466815
1979,1.1452412772190002
1980,1.3563097281927838
1981,-0.6188023472899928
1982,0.05775793439966037
1983,1.0984604964994205
1984,-1.9534397827889904
1985,-1.721575082905069
1986,0.6918900902819658
1987,0.96694400449433
1988,-2.585278002876734
1989,0.36886157723756696
1990,-1.3906906790056794
1991,0.923646990912097
1992,1.271958164698006
1993,-1.0664979957805798
1994,-1.0269163076275234
1995,1.1279603846922726
1996,-1.694411047747657
1997,-0.6417049522305263
1998,-0.7862541335818207
1999,-0.06474175084996148
2000,2.206059123480131
2001,-0.5998066159222049
2002,-0.9779203784844981
2003,1.1611870484308895
2004,1.3654523730098234
2005,0.0061209854267829655
2006,-0.041337008355846194
2007,-0.34818474156761425
2008,1.4158418629854452
2009,0.8117412714810257
2010,-0.4457920454159492
2011,0.831237053866829
2012,-0.9807790426377139
2013,-0.2664099611832782
2014,-1.6181493388588208
2015,-3.5785333648094664
2016,-0.42558858938459565
2017,-0.3292303058398005
2018,-0.6374433665614632
2019,1.1284836827181621
2020,1.218733317160492
2021,0.4307838085198412
2022,-0.17335397175930467
2023,-0.001578864777052047
2024,0.21114623183713377
2025,-0.9886270394755314
2026,0.2556002086143039
2027,-2.329188548495331
2028,-0.5451733148863269
2029,-0.6614392617214193
2030,-0.14794847042178816
2031,-1.610278242770491
2032,-0.026753906713672393
2033,-0.33500868852822663
2034,-2.5541513040108654
2035,-0.23436736008140002
2036,-0.8455149108089088
2037,-2.9469704416296594
2038,-7.314354187504257
2039,4.2557206021037075
2040,3.0586335854005497
2041,4.894032257775116
2042,-2.4844033489813455
2043,-1.7256374816954079
2044,0.5608251344185078
2045,3.3518625689087145
2046,0.41843567040693586
2047,-1.2778576025718635
2048,-3.218926836076186
2049,-0.22665713062490767
2050,1.0893299651829835
2051,-2.1509261345311614
2052,1.2650787121714302
2053,-1.1838490729553897
2054,2.5422404001430365
2055,-1.385141930999012
2056,-0.8634213122146406
2057,1.0861246616512332
2058,-2.2060000075249775
2059,1.5686366302944066
2060,-0.42177874148769945
2061,1.10362333426135
2062,0.788472935549045
2063,1.768566035136665
2064,-2.0318781425626042
2065,-1.4095926389000368
2066,-3.0299605050426948
2067,-0.47283167098495227
2068,-0.06878761001267719
2069,1.0895290362629595
2070,-3.206031863890324
2071,-1.6008939506823694
2072,-0.8958178804798322
2073,2.3807613203931766
2074,-2.3476612136638764
2075,1.3729573546038765
2076,-2.32963844840981
2077,-0.017691801662245155
2078,3.9136769710594876
2079,-3.102990657020044
2080,3.6554276912577066
2081,1.1776057345901592
2082,-0.18227113178905796
2083,-0.382366840500481
2084,0.08592852791551309
2085,0.10264162738096161
2086,2.6087341207006176
2087,1.9079396206445054
2088,0.19058999067542715
2089,0.09604437173305058
2090,-0.9556630585510817
2091,-0.9250190606852726
2092,-1.3459304871679123
2093,-0.13044818163585603
2094,-1.7975368282300508
2095,1.0798034890020958
2096,1.2860417014957548
2097,0.8863260624604408
2098,-1.6312764685427084
2099,3.0936213087475295
2100,-0.6395010973410109
2101,1.5743548652990214
2102,-1.1672540379887408
2103,0.2752529106043511
2104,0.07493054508920238
2105,-0.2053150556632133
2106,-0.1717186038494134
2107,2.0308702564532766
2108,0.5231520607447138
2109,-0.5056109703959422
2110,-0.5804867848542727
2111,0.9621249908674301
2112,0.8455832788483164
2113,0.9775720940199406
2114,-0.27144648530921245
2115,1.0269314749598024
2116,0.30603419845984803
2117,0.6817963597736565
2118,0.30975248656144316
2119,-0.6966050465344154
2120,-1.4440040417253996
2121,0.06008429248982594
2122,-1.0159709781856208
2123,-1.0631908428077708
2124,0.12957962145527802
2125,-1.167006506237911
2126,1.079469952643386
2127,-0.9626829930343916
2128,0.13430433007552978
2129,-1.5681291273383025
2130,0.18460586685371538
2131,-0.9788986786320564
2132,1.1148988711999763
2133,-2.803550850962111
2134,0.5465460971501912
2135,-2.5583687632886765
2136,0.9134000351480154
2137,-0.11907017666299424
2138,0.9449414074410356
2139,0.37732766886531266
2140,-1.4172580019387482
2141,-1.4697782850813468
2142,-0.08701493880476363
2143,0.11915990271251786
2144,-0.9916720315102268
2145,1.3125178290652073
2146,-1.3277888548406835
2147,-0.4152239582849049
2148,-1.4757545935799143
2149,-0.861865638089121
2150,-1.9122557852600863
2151,1.6626765667298926
2152,-1.5786793736758398
2153,-1.40107568665222
2154,1.5888034625747949
2155,-1.497620815627343
2156,0.8570933824877613
2157,-1.1898029019739909
2158,-2.16303076189277
2159,1.133569857625183
2160,0.6222113086245429
2161,-1.2441924160894402
2162,3.4797751270732036
2163,-0.12377878258309494
2164,1.9721872337520097
2165,0.7571268305968104
2166,-3.4330007184841804
2167,-0.978515012289094
2168,-1.529282996170167
2169,1.8254672761166546
2170,0.8210515380998373
2171,-1.485644809372566
2172,-0.3329313483542151
2173,-1.3864993238220436
2174,3.038186493183481
2175,0.28535261456141825
2176,0.058185279238287535
2177,0.7970219109315835
2178,0.5456525035153703
2179,-2.0390103528770354
2180,0.5939993387201525
2181,0.012046766758899707
2182,0.06621659613319508
2183,-2.407897945689541
2184,1.2883139076054206
2185,-1.1076393721193512
2186,1.146173428566044
2187,1.6790557964982966
2188,-0.14766730045732146
2189,0.07386577916506099
2190,1.0974797556748683
2191,1.3546456844103716
2192,-0.33743862431467875
2193,-0.044943079059578395
2194,-1.1006400417223006
2195,-1.6036998909816802
2196,-2.077868343998013
2197,3.829679839444111
2198,-1.7397608578482604
2199,-1.509296614422695
2200,-1.876640953289943
2201,1.8419759850786477
2202,-1.7713698645167142
2203,-1.3983692487578026
2204,-0.6038149745236865
2205,-2.4632874321261156
2206,4.182778057550252
2207,4.40597900218993
2208,-1.9509870631633675
2209,1.1791665070470359
2210,-1.0999879023275483
2211,-0.45971681072600745
2212,-2.005790052696632
2213,-4.399138387841006
2214,4.132531175402221
2215,-0.7011550500463315
2216,-1.389546924284879
2217,-3.356819286023338
2218,1.70982301125715
2219,-5.121696866951986
2220,-1.5432662543735987
2221,-8.704292629663435
2222,5.405797835516424
2223,3.6289046973873695
2224,-0.8152767622958024
2225,-6.897628466178496
2226,-1.0671140007504576
2227,4.228354394795808
2228,3.7945107125372246
2229,-3.4619091061273366
2230,-4.470338929663598
2231,-2.6774337721484187
2232,-1.568025050488231
2233,-0.38401513358010675
2234,1.3350633808414614
2235,3.9639684729776192
2236,0.4214918671070933
2237,4.940624873467492
2238,-0.15171759944259122
2239,2.841731433407091
2240,-4.405456392741414
2241,-2.3998260219936896
2242,1.384972852295796
2243,-3.641631032660797
2244,-0.8519068211034764
2245,-6.034934256048885
2246,1.3646234227055132
2247,-2.5700323158448057
2248,-3.617909412594855
2249,-0.6720949532249776
2250,-4.28230902796809
2251,1.879102136343036
2252,0.25140616414986994
2253,5.628208772802701
2254,-2.3286057462538423
2255,1.346821705086576
2256,4.215889311509713
2257,-1.651506459326768
2258,-4.245096067759668
2259,0.15859809770866207
2260,-0.03962940512227675
2261,-1.2104444440486972
2262,3.980029488000092
2263,-0.7545758733700225
2264,1.0048366768002026
2265,-1.1797821912120199
2266,-2.464817224869087
2267,2.281210815431578
2268,-0.9849526124677155
2269,0.4041130937530113
2270,0.2964249896473703
2271,0.9587534838640721
2272,-1.6255547474273158
2273,-0.7335548274792103
2274,1.4282757945387914
2275,1.0800750873059428
2276,0.9099303581919571
2277,1.8464592283375936
2278,-0.22861455845006873
2279,-0.7242505080101935
2280,1.4994143799292203
2281,0.9837365432737499
2282,-2.285352400993901
2283,1.114409981175335
2284,-1.412610154828009
2285,-0.782242792775456
2286,0.8826444442190606
2287,-4.365690139861833
2288,0.6044847127814279
2289,1.075614603810493
2290,-3.1902378224421213
2291,-0.9769724819026493
2292,1.2699316183129028
2293,-4.220557510998368
2294,2.985473751647838
2295,1.4842840404417856
2296,0.8744363047382464
2297,0.4103643902864107
2298,-1.230462654525688
2299,0.3225777212165326
2300,-2.03847931335126
2301,-0.27087483794669964
2302,1.1973703881803743
2303,1.1091378390460704
2304,-0.568796535745264
2305,-0.4107385857786028
2306,1.141859867841255
2307,1.2667358542545415
2308,-1.1927839356014047
2309,-1.506928587037315
2310,-1.4860352751055572
2311,1.0405057933287054
2312,-1.3574275052786078
2313,-1.5162560174772466
2314,-0.5865777689182394
2315,-0.12314271040363423
2316,0.5394887953604766
2317,-0.029895366440868543
2318,-2.863141043012085
2319,-0.95529288307592
2320,-1.6537601290695036
2321,0.6955321748439047
2322,-1.3577726745241492
2323,0.28571448007799205
2324,0.9465286000555295
2325,1.8635112284828281
2326,-0.27469275989275843
2327,3.334299241357641
2328,0.09561227099545988
2329,3.044218515849728
2330,-0.1623569854558582
2331,0.9788543426424212
2332,-0.41462490565109533
2333,2.4088620399730587
2334,0.8330679700311094
2335,0.8151060841262492
2336,1.0281392149178004
2337,0.7022928660724403
2338,-1.8662887778649662
2339,-0.6206046409396038
2340,-0.06702634974065091
2341,2.768810088402418
2342,1.4941389133133143
2343,0.5605844597617704
